subj_idx,flashpres,beeppres,response,rt,stimName,type
3.0,0.0,2.0,1.0,0.4770114970015129,B2,u
3.0,0.0,3.0,1.0,0.4216875760030234,B3,u
3.0,0.0,2.0,1.0,0.5877207060002547,B2,u
3.0,0.0,3.0,1.0,0.44952283000020543,B3,u
3.0,0.0,2.0,1.0,0.6143451850002748,B2,u
3.0,0.0,2.0,1.0,0.6715256589995988,B2,u
3.0,0.0,2.0,1.0,0.386935832000745,B2,u
3.0,0.0,2.0,1.0,0.6153209879994392,B2,u
3.0,0.0,3.0,1.0,0.5919242060008401,B3,u
3.0,0.0,3.0,1.0,2.001014158999169,B3,u
3.0,0.0,3.0,1.0,0.7400977280012739,B3,u
3.0,0.0,2.0,1.0,0.35558026699800394,B2,u
3.0,0.0,3.0,1.0,0.9898237599991262,B3,u
3.0,0.0,3.0,1.0,1.0084641630019178,B3,u
3.0,0.0,3.0,1.0,0.3582543029988301,B3,u
3.0,0.0,2.0,1.0,0.486241943002824,B2,u
3.0,0.0,2.0,1.0,0.9376540849989397,B2,u
3.0,0.0,2.0,1.0,0.7023996319985599,B2,u
3.0,0.0,3.0,1.0,0.5348371129985026,B3,u
3.0,0.0,3.0,1.0,0.31756851300087874,B3,u
3.0,0.0,2.0,1.0,0.4451435250011855,B2,u
3.0,0.0,3.0,1.0,0.5564228069997625,B3,u
3.0,0.0,2.0,1.0,0.354475091000495,B2,u
3.0,0.0,2.0,1.0,0.7923704289969464,B2,u
3.0,0.0,2.0,1.0,0.49025692700161017,B2,u
3.0,0.0,3.0,1.0,0.4410596089983301,B3,u
3.0,0.0,2.0,1.0,0.4476435210017371,B2,u
3.0,0.0,3.0,1.0,0.5498251659992093,B3,u
3.0,0.0,3.0,1.0,0.521199771999818,B3,u
3.0,0.0,2.0,1.0,0.3578309859985893,B2,u
3.0,0.0,3.0,1.0,0.43492478499683784,B3,u
3.0,0.0,3.0,1.0,0.46389761499813176,B3,u
3.0,0.0,2.0,1.0,0.5690862289993674,B2,u
3.0,0.0,2.0,1.0,0.7144508480014338,B2,u
3.0,0.0,3.0,1.0,0.4449104820014327,B3,u
3.0,0.0,2.0,1.0,0.427552144999936,B2,u
3.0,0.0,2.0,1.0,0.5317805279992172,B2,u
3.0,0.0,3.0,1.0,0.4709810380009003,B3,u
3.0,0.0,3.0,1.0,0.48948490700058755,B3,u
3.0,0.0,3.0,1.0,0.6192323840004974,B3,u
3.0,0.0,2.0,1.0,0.6674526399983733,B2,u
3.0,0.0,2.0,1.0,0.48278680599833024,B2,u
3.0,0.0,2.0,1.0,0.41672691799976747,B2,u
3.0,0.0,2.0,1.0,0.442037906999758,B2,u
3.0,0.0,3.0,1.0,0.41703866900206776,B3,u
3.0,0.0,3.0,1.0,0.6728909070006921,B3,u
3.0,0.0,2.0,1.0,0.5394582519984397,B2,u
3.0,0.0,3.0,1.0,0.473767046998546,B3,u
3.0,0.0,3.0,1.0,0.5330968179987394,B3,u
3.0,0.0,2.0,1.0,0.6947492740000598,B2,u
3.0,0.0,3.0,1.0,0.4913828470016597,B3,u
3.0,0.0,3.0,1.0,0.3131854919993202,B3,u
3.0,0.0,3.0,1.0,0.4455446009997104,B3,u
3.0,0.0,3.0,1.0,0.4305022530024871,B3,u
3.0,0.0,2.0,1.0,0.5350966020014312,B2,u
3.0,0.0,2.0,1.0,0.2777787899976829,B2,u
3.0,0.0,2.0,1.0,0.5953958799982502,B2,u
3.0,0.0,3.0,1.0,0.5562371699998039,B3,u
3.0,0.0,3.0,1.0,0.6893404580005154,B3,u
3.0,0.0,3.0,1.0,0.47531632099708077,B3,u
3.0,0.0,2.0,1.0,0.6332746379994205,B2,u
